Q8BS45,IFT56_MOUSE,Intraflagellar transport protein 56 (Protein hop-sterile) (Tetratricopeptide repeat protein 26) (TPR repeat protein 26)
Q8BTM8,FLNA_MOUSE,Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)
Q8BUJ9,LRP12_MOUSE,Low-density lipoprotein receptor-related protein 12 (LRP-12)
Q8BVL9,JKIP1_MOUSE,Janus kinase and microtubule-interacting protein 1 (GABA-B receptor-binding protein) (Multiple alpha-helices and RNA-linker protein 1) (Marlin-1)
Q8BW96,KCC1D_MOUSE,Calcium/calmodulin-dependent protein kinase type 1D (EC 2.7.11.17) (CaM kinase I delta) (CaM-KI delta) (CaMKI delta) (CaM kinase ID) (CaMKI-like protein kinase) (CKLiK) (mCKLiK)
Q8BWT5,DIP2A_MOUSE,Disco-interacting protein 2 homolog A (DIP2 homolog A) (EC 6.2.1.1)
Q8BWW9,PKN2_MOUSE,Serine/threonine-protein kinase N2 (EC 2.7.11.13) (PKN gamma) (Protein kinase C-like 2) (Protein-kinase C-related kinase 2)
Q8BX02,KANK2_MOUSE,KN motif and ankyrin repeat domain-containing protein 2 (Ankyrin repeat domain-containing protein 25)
Q8BX17,GEMI5_MOUSE,Gem-associated protein 5 (Gemin5)
Q8BX43,TR19L_MOUSE,Tumor necrosis factor receptor superfamily member 19L
Q8BXN9,TM87A_MOUSE,Transmembrane protein 87A (Elkin1)
Q8BXQ2,PIGT_MOUSE,GPI-anchor transamidase component PIGT (Neuronal development-associated protein 7) (Phosphatidylinositol-glycan biosynthesis class T protein)
Q8BYK6,YTHD3_MOUSE,YTH domain-containing family protein 3
Q8BYM5,NLGN3_MOUSE,Neuroligin-3 (Gliotactin homolog)
Q8BZ32,ASXL2_MOUSE,Putative Polycomb group protein ASXL2 (Additional sex combs-like protein 2)
Q8BZA9,TIGAR_MOUSE,"Fructose-2,6-bisphosphatase TIGAR (EC 3.1.3.46) (TP53-induced glycolysis and apoptosis regulator) (TP53-induced glycolysis regulatory phosphatase)"
Q8C0E2,VP26B_MOUSE,Vacuolar protein sorting-associated protein 26B (Vesicle protein sorting 26B)
Q8C0L9,GPCP1_MOUSE,Glycerophosphocholine phosphodiesterase GPCPD1 (EC 3.1.4.2) (Glycerophosphodiester phosphodiesterase 5) (Preimplantation protein 4)
Q8C0Q4,NEK11_MOUSE,Serine/threonine-protein kinase Nek11 (EC 2.7.11.1) (Never in mitosis A-related kinase 11) (NimA-related protein kinase 11)
Q8C0T0,XKR8_MOUSE,"XK-related protein 8 (mXkr8) [Cleaved into: XK-related protein 8, processed form]"
Q8C0T5,SI1L1_MOUSE,Signal-induced proliferation-associated 1-like protein 1 (SIPA1-like protein 1)
Q8C145,S39A6_MOUSE,Zinc transporter ZIP6 (Endoplasmic reticulum membrane-linked protein) (Ermelin) (Solute carrier family 39 member 6) (Zrt- and Irt-like protein 6) (ZIP-6)
Q8C1E7,TACAN_MOUSE,Transmembrane protein 120A (Ion channel TACAN)
Q8C1Z7,BBS4_MOUSE,BBSome complex member BBS4 (Bardet-Biedl syndrome 4 protein homolog)
Q8C2E7,WASC5_MOUSE,WASH complex subunit 5 (WASH complex subunit strumpellin)
Q8C2Q3,RBM14_MOUSE,RNA-binding protein 14 (RNA-binding motif protein 14)
Q8C754,VPS52_MOUSE,Vacuolar protein sorting-associated protein 52 homolog
Q8C7R7,RFX6_MOUSE,DNA-binding protein RFX6 (Regulatory factor X 6) (Regulatory factor X domain-containing protein 1)
Q8C7W7,DCR1B_MOUSE,5' exonuclease Apollo (EC 3.1.-.-) (Beta-lactamase MBLAC2) (EC 3.5.2.6) (DNA cross-link repair 1B protein) (SNM1 homolog B)
Q8C863,ITCH_MOUSE,E3 ubiquitin-protein ligase Itchy (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase Itchy homolog)
Q8C9A2,ENDOV_MOUSE,Endonuclease V (EC 3.1.26.-)
Q8CAQ8,MIC60_MOUSE,MICOS complex subunit Mic60 (Mitochondrial inner membrane protein) (Mitofilin)
Q8CFC7,CLASR_MOUSE,"CLK4-associating serine/arginine rich protein (Clk4-associating SR-related protein) (Serine/arginine-rich splicing factor 16) (Splicing factor, arginine/serine-rich 16) (Suppressor of white-apricot homolog 2)"
Q8CFU8,T53I2_MOUSE,Tumor protein p53-inducible nuclear protein 2 (Diabetes and obesity-regulated protein)
Q8CG19,LTBP1_MOUSE,Latent-transforming growth factor beta-binding protein 1 (LTBP-1) (Transforming growth factor beta-1-binding protein 1) (TGF-beta1-BP-1)
Q8CG46,SMC5_MOUSE,Structural maintenance of chromosomes protein 5 (SMC protein 5) (SMC-5) (mSMC5) (Protein expressed in male leptotene and zygotene spermatocytes 453) (MLZ-453)
Q8CG48,SMC2_MOUSE,Structural maintenance of chromosomes protein 2 (SMC protein 2) (SMC-2) (Chromosome-associated protein E) (FGF-inducible protein 16) (XCAP-E homolog)
Q8CG76,ARK72_MOUSE,Aflatoxin B1 aldehyde reductase member 2 (EC 1.1.1.n11) (Succinic semialdehyde reductase) (SSA reductase)
Q8CG79,ASPP2_MOUSE,Apoptosis-stimulating of p53 protein 2 (Tumor suppressor p53-binding protein 2) (53BP2) (p53-binding protein 2) (p53BP2)
Q8CGA3,LAT4_MOUSE,Large neutral amino acids transporter small subunit 4 (L-type amino acid transporter 4) (Solute carrier family 43 member 2)
Q8CGK3,LONM_MOUSE,"Lon protease homolog, mitochondrial (EC 3.4.21.53) (Lon protease-like protein) (LONP) (Mitochondrial ATP-dependent protease Lon) (Serine protease 15)"
Q8CGV9,TSH3_MOUSE,Teashirt homolog 3 (Zinc finger protein 537)
Q8CH72,TRI32_MOUSE,E3 ubiquitin-protein ligase TRIM32 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TRIM32) (Tripartite motif-containing protein 32)
Q8CHY6,P66A_MOUSE,Transcriptional repressor p66 alpha (GATA zinc finger domain-containing protein 2A)
Q8CIE6,COPA_MOUSE,Coatomer subunit alpha (Alpha-coat protein) (Alpha-COP) [Cleaved into: Xenin (Xenopsin-related peptide); Proxenin]
Q8CJ19,MICA3_MOUSE,[F-actin]-monooxygenase MICAL3 (EC 1.14.13.225) (Molecule interacting with CasL protein 3) (MICAL-3)
Q8CJ78,ZN628_MOUSE,Zinc finger protein 628 (Zinc finger protein expressed in embryonal cells and certain adult organs)
Q8JZN5,ACAD9_MOUSE,"Complex I assembly factor ACAD9, mitochondrial (Acyl-CoA dehydrogenase family member 9) (ACAD-9) (EC 1.3.8.-)"
Q8K0F1,TBC23_MOUSE,TBC1 domain family member 23
Q8K136,SCNM1_MOUSE,Sodium channel modifier 1
Q8K1A5,TM41B_MOUSE,Transmembrane protein 41B (Protein stasimon)
Q8K1I7,WIPF1_MOUSE,WAS/WASL-interacting protein family member 1 (Wiskott-Aldrich syndrome protein-interacting protein) (WASP-interacting protein)
Q8K1R3,PNPT1_MOUSE,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial (EC 2.7.7.8) (3'-5' RNA exonuclease OLD35) (PNPase old-35) (Polynucleotide phosphorylase 1) (PNPase 1) (Polynucleotide phosphorylase-like protein)"
Q8K1X1,WDR11_MOUSE,WD repeat-containing protein 11 (Bromodomain and WD repeat-containing protein 2)
Q8K337,I5P2_MOUSE,"Type II inositol 1,4,5-trisphosphate 5-phosphatase (EC 3.1.3.36) (Inositol polyphosphate-5-phosphatase B) (Phosphoinositide 5-phosphatase) (5PTase)"
Q8K389,CK5P2_MOUSE,CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)
Q8K3F2,MMP21_MOUSE,Matrix metalloproteinase-21 (MMP-21) (EC 3.4.24.-)
Q8K3I4,MYRIP_MOUSE,Rab effector MyRIP (Exophilin-8) (Myosin-VIIa- and Rab-interacting protein) (Synaptotagmin-like protein lacking C2 domains C) (SlaC2-c) (Slp homolog lacking C2 domains c)
Q8K3I6,IL27A_MOUSE,Interleukin-27 subunit alpha (IL-27 subunit alpha) (IL-27-A) (IL27-A) (p28)
Q8K485,KCD11_MOUSE,BTB/POZ domain-containing protein KCTD11 (KCASH1 protein) (Potassium channel tetramerization domain-containing protein 11) (RING-type E3 ubiquitin transferase subunit KCTD11)
Q8K4B0,MTA1_MOUSE,Metastasis-associated protein MTA1
Q8K4K6,PANK1_MOUSE,Pantothenate kinase 1 (mPank) (mPank1) (EC 2.7.1.33) (Pantothenic acid kinase 1)
Q8R0H9,GGA1_MOUSE,"ADP-ribosylation factor-binding protein GGA1 (Gamma-adaptin-related protein 1) (Golgi-localized, gamma ear-containing, ARF-binding protein 1)"
Q8R107,PRLD1_MOUSE,"PRELI domain-containing protein 1, mitochondrial (Px19-like protein)"
Q8R191,SNG3_MOUSE,Synaptogyrin-3
Q8R1I1,QCR9_MOUSE,Cytochrome b-c1 complex subunit 9 (Complex III subunit 9) (Complex III subunit X) (Cytochrome c1 non-heme 7 kDa protein) (Ubiquinol-cytochrome c reductase complex 7.2 kDa protein)
Q8R1S4,MTSS1_MOUSE,Protein MTSS 1 (Metastasis suppressor protein 1) (Missing in metastasis protein)
Q8R2U6,NUDT4_MOUSE,"Diphosphoinositol polyphosphate phosphohydrolase 2 (DIPP-2) (EC 3.6.1.52) (Diadenosine 5',5'''-P1,P6-hexaphosphate hydrolase 2) (EC 3.6.1.61) (Nucleoside diphosphate-linked moiety X motif 4) (Nudix motif 4)"
Q8R2Y9,SOSB1_MOUSE,SOSS complex subunit B1 (Nucleic acid-binding protein 2) (Oligonucleotide/oligosaccharide-binding fold-containing protein 2B) (Sensor of single-strand DNA complex subunit B1) (Sensor of ssDNA subunit B1) (SOSS-B1) (Single-stranded DNA-binding protein 1)
Q8R361,RFIP5_MOUSE,Rab11 family-interacting protein 5 (Rab11-FIP5) (Rab11-interacting protein Rip11)
Q8R366,IGSF8_MOUSE,Immunoglobulin superfamily member 8 (IgSF8) (CD81 partner 3) (Glu-Trp-Ile EWI motif-containing protein 2) (EWI-2) (Keratinocyte-associated transmembrane protein 4) (KCT-4) (Prostaglandin regulatory-like protein) (PGRL) (CD antigen CD316)
Q8R3L8,CDK8_MOUSE,Cyclin-dependent kinase 8 (EC 2.7.11.22) (EC 2.7.11.23) (Cell division protein kinase 8) (Mediator complex subunit CDK8) (Mediator of RNA polymerase II transcription subunit CDK8)
Q8R4D1,SL9A8_MOUSE,Sodium/hydrogen exchanger 8 (Na(+)/H(+) exchanger 8) (NHE-8) (Solute carrier family 9 member 8)
Q8R4G9,ACHA3_MOUSE,Neuronal acetylcholine receptor subunit alpha-3
Q8R4N0,CLYBL_MOUSE,"Citramalyl-CoA lyase, mitochondrial (EC 4.1.3.25) ((3S)-malyl-CoA thioesterase) (EC 3.1.2.30) (Beta-methylmalate synthase) (EC 2.3.3.-) (Citrate lyase subunit beta-like protein, mitochondrial) (Citrate lyase beta-like) (Malate synthase) (EC 2.3.3.9)"
Q8R4Z4,ETV3_MOUSE,ETS translocation variant 3 (ETS domain transcriptional repressor PE1) (PE-1) (Mitogenic Ets transcriptional suppressor)
Q8R516,MIB2_MOUSE,E3 ubiquitin-protein ligase MIB2 (EC 2.3.2.27) (Dystrophin-like protein) (Dyslike) (Mind bomb homolog 2) (Mind bomb-2) (RING-type E3 ubiquitin transferase MIB2) (Skeletrophin)
Q8R570,SNP47_MOUSE,Synaptosomal-associated protein 47 (SNAP-47) (Synaptosomal-associated 47 kDa protein)
Q8VBU8,BANP_MOUSE,Protein BANP (Btg3-associated nuclear protein) (Scaffold/matrix-associated region-1-binding protein)
Q8VBW6,ULA1_MOUSE,"NEDD8-activating enzyme E1 regulatory subunit (Amyloid beta precursor protein-binding protein 1, 59 kDa) (APP-BP1) (Amyloid protein-binding protein 1)"
Q8VCK5,KLH20_MOUSE,Kelch-like protein 20 (Kelch-like ECT2-interacting protein)
Q8VCM7,FIBG_MOUSE,Fibrinogen gamma chain
Q8VCN6,CD99_MOUSE,CD99 antigen (Paired immunoglobin-like type 2 receptor-ligand) (PILR-L) (CD antigen CD99)
Q8VD65,PI3R4_MOUSE,Phosphoinositide 3-kinase regulatory subunit 4 (PI3-kinase regulatory subunit 4) (EC 2.7.11.1)
Q8VDD8,WASH1_MOUSE,WASH complex subunit 1 (WAS protein family homolog 1)
Q8VDL4,ADPGK_MOUSE,ADP-dependent glucokinase (ADP-GK) (ADPGK) (EC 2.7.1.147)
Q8VE11,MTMR6_MOUSE,"Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR6 (EC 3.1.3.95) (Myotubularin-related protein 6) (Phosphatidylinositol-3-phosphate phosphatase)"
Q8VE19,MIOS_MOUSE,GATOR2 complex protein MIOS
Q8VEE1,LMCD1_MOUSE,LIM and cysteine-rich domains protein 1
Q8VHC3,SELM_MOUSE,Selenoprotein M (SelM)
Q8VHE0,SEC63_MOUSE,Translocation protein SEC63 homolog (DnaJ homolog subfamily C member 23)
Q8VHH5,AGAP3_MOUSE,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3 (AGAP-3) (CRAM-associated GTPase) (CRAG) (Centaurin-gamma-3) (Cnt-g3) (MR1-interacting protein) (MRIP-1)"
Q8VHL1,SETD7_MOUSE,Histone-lysine N-methyltransferase SETD7 (EC 2.1.1.364) (Histone H3-K4 methyltransferase SETD7) (H3-K4-HMTase SETD7) (SET domain-containing protein 7) (SET7/9)
Q8VHP6,CDHR1_MOUSE,Cadherin-related family member 1 (Photoreceptor cadherin) (prCAD) (Protocadherin-21)
Q8VHQ3,PP16B_MOUSE,Protein phosphatase 1 regulatory inhibitor subunit 16B (CAAX box protein TIMAP) (TGF-beta-inhibited membrane-associated protein)
Q8VHQ9,ACO11_MOUSE,Acyl-coenzyme A thioesterase 11 (Acyl-CoA thioesterase 11) (EC 3.1.2.-) (Acyl-CoA thioester hydrolase 11) (Adipose-associated thioesterase) (Brown fat-inducible thioesterase) (BFIT) (Palmitoyl-coenzyme A thioesterase) (EC 3.1.2.2)
Q8VHR0,PCD18_MOUSE,Protocadherin 18
Q91UZ5,IMPA2_MOUSE,Inositol monophosphatase 2 (IMP 2) (IMPase 2) (EC 3.1.3.25) (Inositol-1(or 4)-monophosphatase 2) (Myo-inositol monophosphatase A2)
Q91V12,BACH_MOUSE,Cytosolic acyl coenzyme A thioester hydrolase (EC 3.1.2.2) (Acyl-CoA thioesterase 7) (Brain acyl-CoA hydrolase) (BACH) (CTE-IIa) (CTE-II) (Long chain acyl-CoA thioester hydrolase)
Q91VD9,NDUS1_MOUSE,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial (EC 7.1.1.2) (Complex I-75kD) (CI-75kD)"
Q91VU0,FAM3C_MOUSE,Protein FAM3C (Interleukin-like EMT inducer)
Q91VW5,GOGA4_MOUSE,Golgin subfamily A member 4 (tGolgin-1)
Q91W43,GCSP_MOUSE,"Glycine dehydrogenase (decarboxylating), mitochondrial (EC 1.4.4.2) (Glycine cleavage system P protein) (Glycine decarboxylase) (Glycine dehydrogenase (aminomethyl-transferring))"
Q91WA6,SHRPN_MOUSE,Sharpin (Shank-associated RH domain-interacting protein) (Shank-interacting protein-like 1) (mSIPL1)
Q91WB2,PLPP7_MOUSE,Inactive phospholipid phosphatase 7 (Nuclear envelope transmembrane protein 39) (Phosphatidic acid phosphatase type 2 domain-containing protein 3)
Q91WC9,DGLB_MOUSE,Diacylglycerol lipase-beta (DAGL-beta) (DAGLbeta) (DGL-beta) (EC 3.1.1.116) (PUFA-specific triacylglycerol lipase) (EC 3.1.1.3) (Sn1-specific diacylglycerol lipase beta)
Q91WG1,INSI2_MOUSE,Insulin-induced gene 2 protein (INSIG-2)
Q91WS0,CISD1_MOUSE,CDGSH iron-sulfur domain-containing protein 1 (Cysteine transaminase CISD1) (EC 2.6.1.3) (MitoNEET)
Q91WZ8,DTBP1_MOUSE,Dysbindin (Biogenesis of lysosome-related organelles complex 1 subunit 8) (BLOC-1 subunit 8) (Dysbindin-1) (Dystrobrevin-binding protein 1) (Hermansky-Pudlak syndrome 7 protein homolog) (HPS7 protein homolog)
Q91X20,ASH2L_MOUSE,Set1/Ash2 histone methyltransferase complex subunit ASH2 (ASH2-like protein)
Q91X60,ACHA2_MOUSE,Neuronal acetylcholine receptor subunit alpha-2
Q91XS1,MTMR4_MOUSE,"Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR4 (EC 3.1.3.95) (Myotubularin-related protein 4) (Phosphatidylinositol-3,5-bisphosphate 3-phosphatase) (Phosphatidylinositol-3-phosphate phosphatase)"
Q91XZ4,PCDB6_MOUSE,Protocadherin beta-6 (PCDH-beta-6)
Q91Y74,SIA4C_MOUSE,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 4 (Alpha 2,3-ST 4) (Beta-galactoside alpha-2,3-sialyltransferase 4) (EC 2.4.3.2) (EC 2.4.3.4) (Alpha 2,3-sialyltransferase IV) (Gal-beta-1,3-GalNAc-alpha-2,3-sialyltransferase) (Gal-beta-1,4-GlcNAc-alpha-2,3-sialyltransferase) (N-acetyllactosaminide alpha-2,3-sialyltransferase) (EC 2.4.3.6) (ST3Gal IV) (ST3GalIV) (Sialyltransferase 4C) (SIAT4-C)"
Q91YI0,ARLY_MOUSE,Argininosuccinate lyase (ASAL) (EC 4.3.2.1) (Arginosuccinase)
Q91YI1,ATG13_MOUSE,Autophagy-related protein 13
Q91YJ2,SNX4_MOUSE,Sorting nexin-4
Q91YW3,DNJC3_MOUSE,"DnaJ homolog subfamily C member 3 (Interferon-induced, double-stranded RNA-activated protein kinase inhibitor) (Protein kinase inhibitor of 58 kDa) (Protein kinase inhibitor p58)"
Q91YX5,LGAT1_MOUSE,Acyl-CoA:lysophosphatidylglycerol acyltransferase 1 (2-acylglycerophosphocholine O-acyltransferase) (EC 2.3.1.62) (Acyl-CoA:monoacylglycerol acyltransferase LPGAT1) (EC 2.3.1.22) (Lysophospholipid acyltransferase 7) (LPLAT7) (EC 2.3.1.-) (Stearoyl-CoA:1-lyso-2-acyl-PE acyltransferase)
Q91Z46,DUS7_MOUSE,Dual specificity protein phosphatase 7 (EC 3.1.3.16) (EC 3.1.3.48)
Q91ZA3,PCCA_MOUSE,"Propionyl-CoA carboxylase alpha chain, mitochondrial (PCCase subunit alpha) (EC 6.4.1.3) (Propanoyl-CoA:carbon dioxide ligase subunit alpha)"
Q91ZJ5,UGPA_MOUSE,UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (UDP-glucose pyrophosphorylase) (UDPGP) (UGPase)
Q91ZK4,DMBX1_MOUSE,Diencephalon/mesencephalon homeobox protein 1 (Diencephalon/mesencephalon-expressed brain homeobox gene 1 protein) (Orthodenticle homolog 3) (Paired-like homeobox protein DMBX1) (Paired-type homeobox Atx)
Q91ZP3,LPIN1_MOUSE,Phosphatidate phosphatase LPIN1 (EC 3.1.3.4) (Fatty liver dystrophy protein) (Lipin-1)
Q91ZZ5,RXFP2_MOUSE,Relaxin receptor 2 (G-protein coupled receptor 106) (G-protein coupled receptor affecting testicular descent) (Leucine-rich repeat-containing G-protein coupled receptor 8) (Relaxin family peptide receptor 2)
Q920N2,BPL1_MOUSE,Biotin--protein ligase (EC 6.3.4.-) (Biotin apo-protein ligase) [Includes: Biotin--[methylmalonyl-CoA-carboxytransferase] ligase (EC 6.3.4.9); Biotin--[propionyl-CoA-carboxylase [ATP-hydrolyzing]] ligase (EC 6.3.4.10) (Holocarboxylase synthetase) (HCS); Biotin--[methylcrotonoyl-CoA-carboxylase] ligase (EC 6.3.4.11); Biotin--[acetyl-CoA-carboxylase] ligase (EC 6.3.4.15)]
Q920P3,BRNP1_MOUSE,BMP/retinoic acid-inducible neural-specific protein 1 (Deleted in bladder cancer protein 1 homolog)
Q920Q2,REV1_MOUSE,DNA repair protein REV1 (EC 2.7.7.-) (Rev1-like terminal deoxycytidyl transferase)
Q920Q8,NS1BP_MOUSE,Influenza virus NS1A-binding protein homolog (NS1-BP) (NS1-binding protein homolog) (Kelch family protein Nd1-L) (ND1-L2) (Nd1-S)
Q922R8,PDIA6_MOUSE,Protein disulfide-isomerase A6 (EC 5.3.4.1) (Thioredoxin domain-containing protein 7)
Q923W1,TGS1_MOUSE,Trimethylguanosine synthase (EC 2.1.1.-) (Cap-specific guanine-N(2) methyltransferase) (Nuclear receptor coactivator 6-interacting protein) (PRIP-interacting protein with methyltransferase motif) (PIMT) (PIPMT)
Q925D8,TS1R3_MOUSE,Taste receptor type 1 member 3 (Saccharin preference protein) (Sweet taste receptor T1R3)
Q925E7,2ABD_MOUSE,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B delta isoform (PP2A subunit B isoform B55-delta) (PP2A subunit B isoform PR55-delta) (PP2A subunit B isoform R2-delta) (PP2A subunit B isoform delta)
Q99J31,OPHN1_MOUSE,Oligophrenin-1
Q99JH7,CSTN3_MOUSE,Calsyntenin-3 (Cst-3) (Alcadein-beta)
Q99JH8,ERD21_MOUSE,ER lumen protein-retaining receptor 1 (KDEL endoplasmic reticulum protein retention receptor 1) (KDEL receptor 1)
Q99JY8,PLPP3_MOUSE,Phospholipid phosphatase 3 (EC 3.1.3.-) (EC 3.1.3.4) (Lipid phosphate phosphohydrolase 3) (PAP2-beta) (Phosphatidate phosphohydrolase type 2b) (Phosphatidic acid phosphatase 2b) (PAP-2b) (PAP2b)
Q99K10,NLGN1_MOUSE,Neuroligin-1
Q99KP6,PRP19_MOUSE,Pre-mRNA-processing factor 19 (EC 2.3.2.27) (Nuclear matrix protein 200) (PRP19/PSO4 homolog) (RING-type E3 ubiquitin transferase PRP19) (Senescence evasion factor)
Q99L45,IF2B_MOUSE,Eukaryotic translation initiation factor 2 subunit 2 (Eukaryotic translation initiation factor 2 subunit beta) (eIF2-beta)
Q99LI8,HGS_MOUSE,Hepatocyte growth factor-regulated tyrosine kinase substrate
Q99LM2,CK5P3_MOUSE,CDK5 regulatory subunit-associated protein 3
Q99MD9,NASP_MOUSE,Nuclear autoantigenic sperm protein (NASP)
Q99MN1,SYK_MOUSE,Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)
Q99PP2,ZN318_MOUSE,Zinc finger protein 318 (Testicular zinc finger protein)
Q9BCZ4,SELS_MOUSE,Selenoprotein S (SelS) (Minor histocompatibility antigen H47)
Q9CPV9,P2Y12_MOUSE,P2Y purinoceptor 12 (P2Y12)
Q9CPW0,CNTP2_MOUSE,Contactin-associated protein-like 2 (Cell recognition molecule Caspr2)
Q9CPX6,ATG3_MOUSE,Ubiquitin-like-conjugating enzyme ATG3 (EC 2.3.2.-) (Autophagy-related protein 3) (APG3-like)
Q9CQ75,NDUA2_MOUSE,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 (Complex I-B8) (CI-B8) (NADH-ubiquinone oxidoreductase B8 subunit)
Q9CQ92,FIS1_MOUSE,Mitochondrial fission 1 protein (FIS1 homolog) (Tetratricopeptide repeat protein 11) (TPR repeat protein 11)
Q9CQC8,SPG21_MOUSE,Maspardin (Acid cluster protein 33) (Spastic paraplegia 21 autosomal recessive Mast syndrome protein homolog)
Q9CQI9,MED30_MOUSE,Mediator of RNA polymerase II transcription subunit 30 (Mediator complex subunit 30) (Thyroid hormone receptor-associated protein 6) (Thyroid hormone receptor-associated protein complex 25 kDa component) (Trap25)
Q9CQP2,TPPC2_MOUSE,Trafficking protein particle complex subunit 2 (Sedlin)
Q9CQR4,ACO13_MOUSE,Acyl-coenzyme A thioesterase 13 (Acyl-CoA thioesterase 13) (EC 3.1.2.-) (Hotdog-fold thioesterase superfamily member 2) (Palmitoyl-CoA hydrolase) (EC 3.1.2.2) (Thioesterase superfamily member 2) (THEM2)
Q9CQY1,ATG12_MOUSE,Ubiquitin-like protein ATG12 (Autophagy-related protein 12) (APG12-like)
Q9CR57,RL14_MOUSE,Large ribosomal subunit protein eL14 (60S ribosomal protein L14)
Q9CR84,AT5G1_MOUSE,"ATP synthase F(0) complex subunit C1, mitochondrial (ATP synthase lipid-binding protein) (ATP synthase membrane subunit c locus 1) (ATP synthase proteolipid P1) (ATPase protein 9) (ATPase subunit c) (Proton-conducting channel, ATP synthase F(0) complex subunit c)"
Q9CR95,NECP1_MOUSE,Adaptin ear-binding coat-associated protein 1 (NECAP endocytosis-associated protein 1) (NECAP-1)
Q9CS42,PRPS2_MOUSE,Ribose-phosphate pyrophosphokinase 2 (EC 2.7.6.1) (Phosphoribosyl pyrophosphate synthase II) (PRS-II)
Q9CS84,NRX1A_MOUSE,Neurexin-1 (Neurexin I-alpha) (Neurexin-1-alpha)
Q9CVD2,ATX3_MOUSE,Ataxin-3 (EC 3.4.19.12) (Machado-Joseph disease protein 1 homolog)
Q9CW03,SMC3_MOUSE,Structural maintenance of chromosomes protein 3 (SMC protein 3) (SMC-3) (Basement membrane-associated chondroitin proteoglycan) (Bamacan) (Chondroitin sulfate proteoglycan 6) (Chromosome segregation protein SmcD) (Mad member-interacting protein 1)
Q9CWG9,BL1S2_MOUSE,Biogenesis of lysosome-related organelles complex 1 subunit 2 (BLOC-1 subunit 2)
Q9CWS0,DDAH1_MOUSE,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1 (DDAH-1) (Dimethylarginine dimethylaminohydrolase 1) (EC 3.5.3.18) (DDAHI) (Dimethylargininase-1)"
Q9CWZ3,RBM8A_MOUSE,RNA-binding protein 8A (RNA-binding motif protein 8A) (Ribonucleoprotein RBM8A)
